candidate_id,source,signature,pca__n_components,model__C,model__gamma,params_json,stage,cv_mean_accuracy,cv_std_accuracy,total_fit_seconds,completed_folds
stage3_118,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.08, ""pca__n_components"": 68}",68,8.0,0.08,"{""model__C"": 8.0, ""model__gamma"": 0.08, ""pca__n_components"": 68}",stage3_local_cv,0.694,0.09874651892598545,22.651,5
stage3_111,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 68}",68,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 68}",stage3_local_cv,0.6935,0.0968339429125965,22.405,5
stage3_097,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 68}",68,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 68}",stage3_local_cv,0.691875,0.0907632566075061,22.57,5
stage3_090,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 68}",68,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 68}",stage3_local_cv,0.6901249999999999,0.08499393360705221,21.247999999999998,5
stage3_125,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.08, ""pca__n_components"": 68}",68,12.0,0.08,"{""model__C"": 12.0, ""model__gamma"": 0.08, ""pca__n_components"": 68}",stage3_local_cv,0.6892499999999999,0.09826733307666387,22.787,5
stage3_139,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 72}",72,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 72}",stage3_local_cv,0.66975,0.0777502009643705,24.001999999999995,5
stage3_146,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 72}",72,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 72}",stage3_local_cv,0.66875,0.0774949595135064,23.273,5
stage3_132,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 72}",72,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 72}",stage3_local_cv,0.6677500000000001,0.07329797916723214,24.788999999999998,5
stage3_153,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 72}",72,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 72}",stage3_local_cv,0.667375,0.0812609607991439,23.529000000000003,5
stage3_160,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.08, ""pca__n_components"": 72}",72,8.0,0.08,"{""model__C"": 8.0, ""model__gamma"": 0.08, ""pca__n_components"": 72}",stage3_local_cv,0.6645,0.07872956083962364,23.969,5
stage3_167,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.08, ""pca__n_components"": 72}",72,12.0,0.08,"{""model__C"": 12.0, ""model__gamma"": 0.08, ""pca__n_components"": 72}",stage3_local_cv,0.6512499999999999,0.06716467635595365,25.017,5
stage3_265,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 84}",84,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 84}",stage3_local_cv,0.648,0.08875475339383238,21.804,5
stage3_258,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 84}",84,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 84}",stage3_local_cv,0.6447499999999999,0.07707403097023019,24.461999999999996,5
stage3_181,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 76}",76,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 76}",stage3_local_cv,0.64275,0.060400486339101625,24.575000000000003,5
stage3_195,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 76}",76,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 76}",stage3_local_cv,0.64225,0.06409295008033254,25.041,5
stage3_174,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 76}",76,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 76}",stage3_local_cv,0.642,0.05549971846775443,26.491,5
stage3_272,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 84}",84,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 84}",stage3_local_cv,0.6415,0.08286151851130896,26.976999999999997,5
stage3_202,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.08, ""pca__n_components"": 76}",76,8.0,0.08,"{""model__C"": 8.0, ""model__gamma"": 0.08, ""pca__n_components"": 76}",stage3_local_cv,0.641375,0.06331888541343729,27.048000000000002,5
stage3_188,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 76}",76,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 76}",stage3_local_cv,0.64125,0.06107756339278769,24.284,5
stage3_300,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 88}",88,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 88}",stage3_local_cv,0.637875,0.057620254685310075,27.125,5
stage3_307,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 88}",88,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 88}",stage3_local_cv,0.636875,0.05811626278418116,23.038000000000004,5
stage3_209,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.08, ""pca__n_components"": 76}",76,12.0,0.08,"{""model__C"": 12.0, ""model__gamma"": 0.08, ""pca__n_components"": 76}",stage3_local_cv,0.6315,0.0578556933239936,28.08,5
stage3_216,stage3_seed_0,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 80}",80,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 80}",stage3_local_cv,0.626375,0.04481280508961693,19.889,5
stage3_223,stage3_seed_0,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 80}",80,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 80}",stage3_local_cv,0.626375,0.04691981191351901,24.566,5
stage3_314,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 88}",88,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 88}",stage3_local_cv,0.6245,0.050848119434252444,23.731,5
stage3_230,stage3_seed_0,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 80}",80,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 80}",stage3_local_cv,0.624125,0.04936566367425846,21.429,5
stage3_279,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 84}",84,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 84}",stage3_local_cv,0.6224999999999999,0.0620785792363195,23.958999999999996,5
stage3_237,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 80}",80,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 80}",stage3_local_cv,0.621,0.04900191322795466,24.241999999999997,5
stage3_244,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.08, ""pca__n_components"": 80}",80,8.0,0.08,"{""model__C"": 8.0, ""model__gamma"": 0.08, ""pca__n_components"": 80}",stage3_local_cv,0.6163749999999999,0.045746243015137314,21.523,5
stage3_612,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 100}",100,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 100}",stage3_local_cv,0.61125,0.044621673545486816,26.625999999999998,5
stage3_251,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.08, ""pca__n_components"": 80}",80,12.0,0.08,"{""model__C"": 12.0, ""model__gamma"": 0.08, ""pca__n_components"": 80}",stage3_local_cv,0.6105,0.04265669642623536,22.888999999999996,5
stage3_286,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.08, ""pca__n_components"": 84}",84,8.0,0.08,"{""model__C"": 8.0, ""model__gamma"": 0.08, ""pca__n_components"": 84}",stage3_local_cv,0.610125,0.04906054932427886,21.334,5
stage3_321,stage3_seed_0,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 88}",88,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 88}",stage3_local_cv,0.609875,0.04255584566190642,26.093,5
stage3_605,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 100}",100,1.5,0.08,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 100}",stage3_local_cv,0.609125,0.040711638385110466,25.202,5
stage3_619,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 100}",100,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 100}",stage3_local_cv,0.606625,0.04379569042725551,24.825,5
stage3_646,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 104}",104,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 104}",stage3_local_cv,0.60475,0.04147212919540061,27.535999999999998,5
stage3_639,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 104}",104,1.5,0.08,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 104}",stage3_local_cv,0.604125,0.038795537758871186,27.147999999999996,5
stage3_653,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 104}",104,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 104}",stage3_local_cv,0.6014999999999999,0.0418359892915179,27.827,5
stage3_680,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 108}",108,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 108}",stage3_local_cv,0.600375,0.040104550863960545,29.871000000000002,5
stage3_673,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 108}",108,1.5,0.08,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 108}",stage3_local_cv,0.5995000000000001,0.03797902381578548,29.085,5
stage3_622,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 100}",100,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 100}",stage3_local_cv,0.59925,0.039030036510359585,25.618,5
stage3_293,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.08, ""pca__n_components"": 84}",84,12.0,0.08,"{""model__C"": 12.0, ""model__gamma"": 0.08, ""pca__n_components"": 84}",stage3_local_cv,0.5979999999999999,0.041286726075095856,24.38,5
stage3_328,stage3_seed_0,"{""model__C"": 8.0, ""model__gamma"": 0.08, ""pca__n_components"": 88}",88,8.0,0.08,"{""model__C"": 8.0, ""model__gamma"": 0.08, ""pca__n_components"": 88}",stage3_local_cv,0.5974999999999999,0.03306480379497209,27.067,5
stage3_687,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 108}",108,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 108}",stage3_local_cv,0.5967499999999999,0.03981088105028573,30.756,5
stage3_707,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,1.5,0.08,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,0.596125,0.037656755701998536,28.986,5
stage3_714,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,0.596,0.039279845340836075,25.275000000000002,5
stage3_656,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 104}",104,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 104}",stage3_local_cv,0.5947500000000001,0.037646796012409896,28.843,5
stage3_721,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,0.5940000000000001,0.039938624788542765,23.314,5
stage3_748,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 116}",116,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 116}",stage3_local_cv,0.593125,0.03931443755161708,27.96,5
stage3_741,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 116}",116,1.5,0.08,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 116}",stage3_local_cv,0.591875,0.03669340880866754,27.150000000000002,5
stage3_755,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 116}",116,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 116}",stage3_local_cv,0.5900000000000001,0.038154701545156926,28.403,5
stage3_690,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 108}",108,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 108}",stage3_local_cv,0.58975,0.0345927196097676,29.971,5
stage3_790,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 120}",120,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 120}",stage3_local_cv,0.58925,0.03598480582134633,29.094,5
stage3_625,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 100}",100,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 100}",stage3_local_cv,0.5863750000000001,0.031017636112379707,25.868000000000002,5
stage3_783,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 120}",120,1.5,0.08,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 120}",stage3_local_cv,0.586375,0.032087283306631006,29.018,5
stage3_724,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",112,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 112}",stage3_local_cv,0.585625,0.03280148624681509,25.232000000000003,5
stage3_797,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 120}",120,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 120}",stage3_local_cv,0.5842499999999999,0.03376481156470446,29.131999999999998,5
stage3_832,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 124}",124,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 124}",stage3_local_cv,0.5842499999999999,0.03196042474686466,32.544000000000004,5
stage3_335,stage3_seed_0,"{""model__C"": 12.0, ""model__gamma"": 0.08, ""pca__n_components"": 88}",88,12.0,0.08,"{""model__C"": 12.0, ""model__gamma"": 0.08, ""pca__n_components"": 88}",stage3_local_cv,0.5825,0.0229707694690448,27.996000000000002,5
stage3_659,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 104}",104,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 104}",stage3_local_cv,0.5824999999999999,0.029482516005253017,28.352,5
stage3_825,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 124}",124,1.5,0.08,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 124}",stage3_local_cv,0.5823750000000001,0.030504610307296162,30.220999999999997,5
stage3_762,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 116}",116,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 116}",stage3_local_cv,0.5821249999999999,0.032260172814168216,29.301000000000002,5
stage3_839,stage3_seed_2,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 124}",124,3.0,0.08,"{""model__C"": 3.0, ""model__gamma"": 0.08, ""pca__n_components"": 124}",stage3_local_cv,0.5795,0.031452841684019586,31.304000000000002,5
stage3_804,stage3_seed_2,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 120}",120,4.0,0.08,"{""model__C"": 4.0, ""model__gamma"": 0.08, ""pca__n_components"": 120}",stage3_local_cv,0.579125,0.03033047147671795,28.192999999999998,5
stage3_598,stage3_seed_2,"{""model__C"": 1.0, ""model__gamma"": 0.08, ""pca__n_components"": 100}",100,1.0,0.08,"{""model__C"": 1.0, ""model__gamma"": 0.08, ""pca__n_components"": 100}",stage3_local_cv,0.5790000000000001,0.03186789136419292,29.618000000000002,5
stage3_874,stage3_seed_2,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 128}",128,2.0,0.08,"{""model__C"": 2.0, ""model__gamma"": 0.08, ""pca__n_components"": 128}",stage3_local_cv,0.578875,0.02928950323921525,28.842,5
stage3_867,stage3_seed_2,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 128}",128,1.5,0.08,"{""model__C"": 1.5, ""model__gamma"": 0.08, ""pca__n_components"": 128}",stage3_local_cv,0.57825,0.027515336632503704,27.446,5
stage3_693,stage3_seed_2,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 108}",108,6.0,0.08,"{""model__C"": 6.0, ""model__gamma"": 0.08, ""pca__n_components"": 108}",stage3_local_cv,0.5777500000000001,0.027851727953575885,28.633,5
